시점,시도,총인구,전출인구,출생아수,산부인과의원수,초등학생인원수,도매 및 소매업 신생,예금은행대출금액,예금액,cluster
2015,충청북도,0.10986954316922214,0.10059418309980753,0.11079869020501139,0.11450381679389314,0.10253666800410147,0.08797971906439835,0.02572143118682943,0.023523905896795677,0.0
2015,강원도,0.10728063976015983,0.10524810953282988,0.08736119020501139,0.07888040712468193,0.09352078399903495,0.08201661378529632,0.018011841350770653,0.01663803639398362,0.0
2015,대전광역시,0.10497080728614902,0.11491653504918516,0.11267618166287016,0.11450381679389314,0.1080096609996145,0.09091343930866244,0.03509696228591957,0.02974869090219528,0.0
2015,광주광역시,0.10147013185631927,0.11110005129272912,0.10081506264236902,0.09923664122137404,0.1111539439903285,0.09432548350579568,0.03569054971778344,0.02236204710555914,0.0
2015,울산광역시,0.07902232124033463,0.07890142146880032,0.0945063354214123,0.07633587786259542,0.07741911797486146,0.05242430523445845,0.029884971709258225,0.015768704705817954,0.0
2015,제주특별자치도,0.037748759645065064,0.03464239826518849,0.039943408314350795,0.04580152671755726,0.04074455782045331,0.03348267670084025,0.010724781860763952,0.001307007529116982,0.0
2015,세종특별자치시,0.006669066290884212,0.008044832892351288,0.014210207858769931,0.005089058524173028,0.00821211191444613,0.0045600216840191955,0.003849337119249449,0.18712648865247902,1.0
2014,경기도,0.9196395963851106,0.9239140922964414,0.988201167425968,0.6997455470737913,0.9509122092062717,0.8168975908416907,0.3676283446289042,0.01499179106965144,0.25
2014,서울특별시,0.7501829594461753,0.8360796103783981,0.7349800683371298,0.9923664122137404,0.590604651650683,0.7939699293674962,0.6798245214063159,0.6288164391313417,0.5
2014,부산광역시,0.25533885697866365,0.24665860879898832,0.22315454157175396,0.19083969465648856,0.19492981089720895,0.22549785551427795,0.11318604185233545,0.07411938918467993,0.75
2014,경상남도,0.2426259094326502,0.22398925391932312,0.2549473234624146,0.1577608142493639,0.235864494252964,0.19651142397040766,0.08325174269587625,0.00699824271923563,0.75
2014,인천광역시,0.20898038694278728,0.21729022035559573,0.21955972380410022,0.16539440203562344,0.19622266453726067,0.1835488448476538,0.08834158911756375,0.034829231172107275,0.75
2014,경상북도,0.19381194587451908,0.16399453554687696,0.1864233342824601,0.13486005089058525,0.16287464564533852,0.14831231365296,0.04036505074371144,0.04078133275749492,0.75
2014,대구광역시,0.1782138873904808,0.1780670258850535,0.1623896640091116,0.2111959287531807,0.1634751800947743,0.16451155152346175,0.07017057348338826,0.04553155374143168,0.75
2014,충청남도,0.14582038850311926,0.13443164101183794,0.1520590119589977,0.11195928753180662,0.1415661623750744,0.1207767980994595,0.037336870539631216,0.019560743353285896,0.0
